player_id,footballer_name,year,age,team,country,comp_level,lg_finish,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
61b3978f,Bartosz-Bereszynski,2022-2023,30,Napoli,it ITA,1. Serie A,1er,3,2,166,1.8,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,7,7,0.00,0.54,0.54,0.00,0.54,0.00,0.10,0.10,0.00,0.10,Matchs
dc3fa3b5,Diego-Demme,2010-2011,18,Arminia,de GER,2. 2. Bundesliga,18e,10,10,794,8.8,0,1,1,0,0,0,4,0,,,,,,,,0.00,0.11,0.11,0.00,0.11,,,,,,
dc3fa3b5,Diego-Demme,2011-2012,19,Arminia,de GER,3. 3. Liga,13e,10,2,312,3.5,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
dc3fa3b5,Diego-Demme,2011-2012,19,Paderborn 07,de GER,2. 2. Bundesliga,5e,12,8,711,7.9,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
dc3fa3b5,Diego-Demme,2012-2013,20,Paderborn 07,de GER,2. 2. Bundesliga,12e,29,29,"2,439",27.1,0,1,1,0,0,0,4,1,,,,,,,,0.00,0.04,0.04,0.00,0.04,,,,,,
dc3fa3b5,Diego-Demme,2013-2014,21,Paderborn 07,de GER,2. 2. Bundesliga,2e,17,13,"1,091",12.1,0,1,1,0,0,0,4,0,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,
dc3fa3b5,Diego-Demme,2013-2014,21,RB Leipzig,de GER,3. 3. Liga,2e,16,16,"1,410",15.7,0,2,2,0,0,0,3,0,,,,,,,,0.00,0.13,0.13,0.00,0.13,,,,,,
dc3fa3b5,Diego-Demme,2014-2015,22,RB Leipzig,de GER,2. 2. Bundesliga,5e,30,26,"2,139",23.8,0,2,2,0,0,0,6,0,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,Matchs
dc3fa3b5,Diego-Demme,2015-2016,23,RB Leipzig,de GER,2. 2. Bundesliga,2e,28,26,"2,187",24.3,0,2,2,0,0,0,7,0,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,Matchs
dc3fa3b5,Diego-Demme,2016-2017,24,RB Leipzig,de GER,1. Bundesliga,2e,32,32,"2,870",31.9,1,3,4,1,0,0,4,0,,,,,,,,0.03,0.09,0.13,0.03,0.13,,,,,,Matchs
dc3fa3b5,Diego-Demme,2017-2018,25,RB Leipzig,de GER,1. Bundesliga,6e,30,25,"2,284",25.4,0,3,3,0,0,0,4,0,0.5,0.5,2.2,2.7,60,250,41,0.00,0.12,0.12,0.00,0.12,0.02,0.09,0.10,0.02,0.10,Matchs
dc3fa3b5,Diego-Demme,2018-2019,26,RB Leipzig,de GER,1. Bundesliga,3e,26,24,"2,055",22.8,0,2,2,0,0,0,4,0,0.4,0.4,2.7,3.1,52,182,38,0.00,0.09,0.09,0.00,0.09,0.02,0.12,0.14,0.02,0.14,Matchs
dc3fa3b5,Diego-Demme,2019-2020,27,RB Leipzig,de GER,1. Bundesliga,3e,17,14,"1,211",13.5,0,0,0,0,0,0,3,0,0.8,0.8,1.0,1.7,18,112,16,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matchs
dc3fa3b5,Diego-Demme,2019-2020,27,Napoli,it ITA,1. Serie A,7e,15,10,902,10.0,1,0,1,1,0,0,6,0,0.4,0.4,0.4,0.8,20,76,8,0.10,0.00,0.10,0.10,0.10,0.04,0.04,0.08,0.04,0.08,Matchs
dc3fa3b5,Diego-Demme,2020-2021,28,Napoli,it ITA,1. Serie A,5e,24,20,"1,590",17.7,2,3,5,2,0,0,6,0,1.2,1.2,1.9,3.1,27,117,26,0.11,0.17,0.28,0.11,0.28,0.07,0.11,0.17,0.07,0.17,Matchs
dc3fa3b5,Diego-Demme,2021-2022,29,Napoli,it ITA,1. Serie A,3e,19,7,692,7.7,1,0,1,1,0,0,4,0,0.7,0.7,0.4,1.1,8,44,2,0.13,0.00,0.13,0.13,0.13,0.09,0.05,0.14,0.09,0.14,Matchs
dc3fa3b5,Diego-Demme,2022-2023,30,Napoli,it ITA,1. Serie A,1er,7,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matchs
343c0d52,Giovanni-Simeone,2014,18,River Plate,ar ARG,1. Primera Div,2e,7,0,149,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
343c0d52,Giovanni-Simeone,2015,19,River Plate,ar ARG,1. Primera Div,9e,3,1,108,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
343c0d52,Giovanni-Simeone,2015,19,Banfield,ar ARG,1. Primera Div,8e,15,15,"1,224",13.6,7,0,7,7,0,0,2,0,,,,,,,,0.51,0.00,0.51,0.51,0.51,,,,,,Matchs
343c0d52,Giovanni-Simeone,2016,20,Banfield,ar ARG,1. Primera Div,13e,16,14,"1,279",14.2,5,1,6,5,0,0,0,0,,,,,,,,0.35,0.07,0.42,0.35,0.42,,,,,,Matchs
343c0d52,Giovanni-Simeone,2016-2017,21,Genoa,it ITA,1. Serie A,16e,35,29,"2,614",29.0,12,1,13,11,1,2,3,0,,,,,,,,0.41,0.03,0.45,0.38,0.41,,,,,,Matchs
343c0d52,Giovanni-Simeone,2017-2018,22,Fiorentina,it ITA,1. Serie A,8e,38,36,"2,998",33.3,14,4,18,14,0,0,3,0,14.3,14.3,2.9,17.2,58,32,245,0.42,0.12,0.54,0.42,0.54,0.43,0.09,0.52,0.43,0.52,Matchs
343c0d52,Giovanni-Simeone,2018-2019,23,Fiorentina,it ITA,1. Serie A,16e,36,27,"2,454",27.3,6,3,9,6,0,0,2,0,11.2,11.2,2.4,13.5,38,26,173,0.22,0.11,0.33,0.22,0.33,0.41,0.09,0.50,0.41,0.50,Matchs
343c0d52,Giovanni-Simeone,2019-2020,24,Fiorentina,it ITA,1. Serie A,10e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
343c0d52,Giovanni-Simeone,2019-2020,24,Cagliari,it ITA,1. Serie A,14e,37,34,"2,924",32.5,12,3,15,12,0,0,4,0,11.8,11.8,2.3,14.1,41,19,189,0.37,0.09,0.46,0.37,0.46,0.36,0.07,0.43,0.36,0.43,Matchs
343c0d52,Giovanni-Simeone,2020-2021,25,Cagliari,it ITA,1. Serie A,16e,33,19,"1,740",19.3,6,2,8,6,0,0,1,0,7.7,7.7,1.3,9.1,25,13,81,0.31,0.10,0.41,0.31,0.41,0.40,0.07,0.47,0.40,0.47,Matchs
343c0d52,Giovanni-Simeone,2021-2022,26,Cagliari,it ITA,1. Serie A,18e,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
343c0d52,Giovanni-Simeone,2021-2022,26,Hellas Verona,it ITA,1. Serie A,9e,35,32,"2,653",29.5,17,5,22,17,0,1,8,0,10.3,9.5,3.2,12.7,40,40,259,0.58,0.17,0.75,0.58,0.75,0.35,0.11,0.46,0.32,0.43,Matchs
343c0d52,Giovanni-Simeone,2022-2023,27,Napoli,it ITA,1. Serie A,1er,25,1,406,4.5,4,1,5,4,0,0,1,0,1.4,1.4,1.2,2.5,11,9,34,0.89,0.22,1.11,0.89,1.11,0.30,0.26,0.56,0.30,0.56,Matchs
3b387cc7,Gianluca-Gaetano,2018-2019,18,Napoli,it ITA,1. Serie A,2e,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,3,0.00,0.00,0.00,0.00,0.00,0.32,0.78,1.11,0.32,1.11,Matchs
3b387cc7,Gianluca-Gaetano,2019-2020,19,Napoli,it ITA,1. Serie A,7e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
3b387cc7,Gianluca-Gaetano,2019-2020,19,Cremonese,it ITA,2. Serie B,12e,15,8,706,7.8,3,1,4,3,0,0,2,0,,,,,,,,0.38,0.13,0.51,0.38,0.51,,,,,,Matchs
3b387cc7,Gianluca-Gaetano,2020-2021,20,Cremonese,it ITA,2. Serie B,13e,34,24,"1,892",21.0,5,3,8,5,0,0,3,0,,,,,,,,0.24,0.14,0.38,0.24,0.38,,,,,,Matchs
3b387cc7,Gianluca-Gaetano,2021-2022,21,Cremonese,it ITA,2. Serie B,2e,35,28,"2,437",27.1,7,5,12,7,0,0,4,0,,,,,,,,0.26,0.18,0.44,0.26,0.44,,,,,,Matchs
3b387cc7,Gianluca-Gaetano,2021-2022,21,Napoli,it ITA,1. Serie A,3e,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
3b387cc7,Gianluca-Gaetano,2022-2023,22,Napoli,it ITA,1. Serie A,1er,8,0,76,0.8,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.2,4,4,9,1.18,1.18,2.37,1.18,2.37,1.42,0.22,1.64,1.42,1.64,Matchs
2f45300d,Karim-Zedadka,2018-2019,18,Napoli,it ITA,1. Serie A,2e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
2f45300d,Karim-Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f45300d,Karim-Zedadka,2020-2021,20,Napoli,it ITA,1. Serie A,5e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
2f45300d,Karim-Zedadka,2021-2022,21,Charleroi,be BEL,1. First Division A,6e,11,2,360,4.0,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matchs
2f45300d,Karim-Zedadka,2022-2023,22,Napoli,it ITA,1. Serie A,1er,3,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matchs
ed90babd,Adam-Ounas,2015-2016,18,Bordeaux,fr FRA,1. Ligue 1,11e,23,15,"1,311",14.6,5,2,7,5,0,0,4,0,,,,,,,,0.34,0.14,0.48,0.34,0.48,,,,,,Matchs
ed90babd,Adam-Ounas,2016-2017,19,Bordeaux,fr FRA,1. Ligue 1,6e,26,11,"1,224",13.6,3,2,5,2,1,1,5,1,,,,,,,,0.22,0.15,0.37,0.15,0.29,,,,,,Matchs
ed90babd,Adam-Ounas,2017-2018,20,Napoli,it ITA,1. Serie A,2e,7,0,96,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,3,4,17,0.00,0.00,0.00,0.00,0.00,0.19,0.29,0.48,0.19,0.48,Matchs
ed90babd,Adam-Ounas,2018-2019,21,Napoli,it ITA,1. Serie A,2e,18,6,538,6.0,3,0,3,3,0,0,0,0,1.4,1.4,1.9,3.3,45,30,77,0.50,0.00,0.50,0.50,0.50,0.24,0.32,0.56,0.24,0.56,Matchs
ed90babd,Adam-Ounas,2019-2020,22,Nice,fr FRA,1. Ligue 1,5e,16,14,"1,123",12.5,2,4,6,2,0,0,2,1,2.0,2.0,3.3,5.3,41,52,132,0.16,0.32,0.48,0.16,0.48,0.16,0.26,0.42,0.16,0.42,Matchs
ed90babd,Adam-Ounas,2020-2021,23,Crotone,it ITA,1. Serie A,19e,15,15,"1,199",13.3,4,4,8,4,0,0,1,0,2.3,2.3,2.9,5.2,56,69,66,0.30,0.30,0.60,0.30,0.60,0.17,0.22,0.39,0.17,0.39,Matchs
ed90babd,Adam-Ounas,2020-2021,23,Cagliari,it ITA,1. Serie A,16e,7,3,308,3.4,0,0,0,0,0,0,0,0,0.9,0.9,0.9,1.8,10,15,27,0.00,0.00,0.00,0.00,0.00,0.25,0.27,0.52,0.25,0.52,Matchs
ed90babd,Adam-Ounas,2021-2022,24,Napoli,it ITA,1. Serie A,3e,15,1,326,3.6,0,0,0,0,0,0,1,0,0.7,0.7,0.8,1.5,28,31,44,0.00,0.00,0.00,0.00,0.00,0.19,0.22,0.41,0.19,0.41,Matchs
ed90babd,Adam-Ounas,2022-2023,25,Napoli,it ITA,1. Serie A,1er,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4,1,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,Matchs
ed90babd,Adam-Ounas,2022-2023,25,Lille,fr FRA,1. Ligue 1,5e,21,12,"1,064",11.8,1,1,2,1,0,0,2,0,2.3,2.3,2.8,5.1,55,66,125,0.08,0.08,0.17,0.08,0.17,0.20,0.23,0.43,0.20,0.43,Matchs
3b12b11f,Alessandro-Zanoli,2017-2018,16,Carpi,it ITA,2. Serie B,11e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matchs
3b12b11f,Alessandro-Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b12b11f,Alessandro-Zanoli,2021-2022,20,Napoli,it ITA,1. Serie A,3e,12,5,457,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,11,17,13,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matchs
3b12b11f,Alessandro-Zanoli,2022-2023,21,Napoli,it ITA,1. Serie A,1er,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,0.47,0.47,Matchs
3b12b11f,Alessandro-Zanoli,2022-2023,21,Sampdoria,it ITA,1. Serie A,20e,22,16,"1,540",17.1,2,3,5,2,0,0,3,0,2.6,2.6,1.2,3.8,50,36,60,0.12,0.18,0.29,0.12,0.29,0.15,0.07,0.22,0.15,0.22,Matchs
